productId,partNumber,brand,name,description,particleSize,poreSize,columnLength,innerDiameter,phaseType,phMin,phMax,phRange,maxPressure,maxTemperature,usp,imageUrl,catalogUrl,status
WATS-Cap-Screw-12mm-Green-Silicone-White-Waters,Cap-Screw-12mm-Green-Silicone-White-Waters,Waters,Waters Screw Cap 12mm Green Silicone-White,"12mm screw cap, Green, Silicone-White septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-12mm-Black-PTFE-Silicone-Waters,Cap-Screw-12mm-Black-PTFE-Silicone-Waters,Waters,Waters Screw Cap 12mm Black PTFE-Silicone,"12mm screw cap, Black, PTFE-Silicone septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-12mm-Black-PTFE-Red-Rubber-Waters,Cap-Screw-12mm-Black-PTFE-Red-Rubber-Waters,Waters,Waters Screw Cap 12mm Black PTFE-Red-Rubber,"12mm screw cap, Black, PTFE-Red-Rubber septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-12mm-Black-Silicone-White-Waters,Cap-Screw-12mm-Black-Silicone-White-Waters,Waters,Waters Screw Cap 12mm Black Silicone-White,"12mm screw cap, Black, Silicone-White septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-12mm-White-PTFE-Silicone-Waters,Cap-Screw-12mm-White-PTFE-Silicone-Waters,Waters,Waters Screw Cap 12mm White PTFE-Silicone,"12mm screw cap, White, PTFE-Silicone septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-12mm-White-PTFE-Red-Rubber-Waters,Cap-Screw-12mm-White-PTFE-Red-Rubber-Waters,Waters,Waters Screw Cap 12mm White PTFE-Red-Rubber,"12mm screw cap, White, PTFE-Red-Rubber septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-12mm-White-Silicone-White-Waters,Cap-Screw-12mm-White-Silicone-White-Waters,Waters,Waters Screw Cap 12mm White Silicone-White,"12mm screw cap, White, Silicone-White septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-12mm-Natural-PTFE-Silicone-Waters,Cap-Screw-12mm-Natural-PTFE-Silicone-Waters,Waters,Waters Screw Cap 12mm Natural PTFE-Silicone,"12mm screw cap, Natural, PTFE-Silicone septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-12mm-Natural-PTFE-Red-Rubber-Waters,Cap-Screw-12mm-Natural-PTFE-Red-Rubber-Waters,Waters,Waters Screw Cap 12mm Natural PTFE-Red-Rubber,"12mm screw cap, Natural, PTFE-Red-Rubber septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-12mm-Natural-Silicone-White-Waters,Cap-Screw-12mm-Natural-Silicone-White-Waters,Waters,Waters Screw Cap 12mm Natural Silicone-White,"12mm screw cap, Natural, Silicone-White septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-13mm-Blue-PTFE-Silicone-Waters,Cap-Screw-13mm-Blue-PTFE-Silicone-Waters,Waters,Waters Screw Cap 13mm Blue PTFE-Silicone,"13mm screw cap, Blue, PTFE-Silicone septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-13mm-Blue-PTFE-Red-Rubber-Waters,Cap-Screw-13mm-Blue-PTFE-Red-Rubber-Waters,Waters,Waters Screw Cap 13mm Blue PTFE-Red-Rubber,"13mm screw cap, Blue, PTFE-Red-Rubber septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-13mm-Blue-Silicone-White-Waters,Cap-Screw-13mm-Blue-Silicone-White-Waters,Waters,Waters Screw Cap 13mm Blue Silicone-White,"13mm screw cap, Blue, Silicone-White septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-13mm-Red-PTFE-Silicone-Waters,Cap-Screw-13mm-Red-PTFE-Silicone-Waters,Waters,Waters Screw Cap 13mm Red PTFE-Silicone,"13mm screw cap, Red, PTFE-Silicone septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-13mm-Red-PTFE-Red-Rubber-Waters,Cap-Screw-13mm-Red-PTFE-Red-Rubber-Waters,Waters,Waters Screw Cap 13mm Red PTFE-Red-Rubber,"13mm screw cap, Red, PTFE-Red-Rubber septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-13mm-Red-Silicone-White-Waters,Cap-Screw-13mm-Red-Silicone-White-Waters,Waters,Waters Screw Cap 13mm Red Silicone-White,"13mm screw cap, Red, Silicone-White septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-13mm-Green-PTFE-Silicone-Waters,Cap-Screw-13mm-Green-PTFE-Silicone-Waters,Waters,Waters Screw Cap 13mm Green PTFE-Silicone,"13mm screw cap, Green, PTFE-Silicone septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-13mm-Green-PTFE-Red-Rubber-Waters,Cap-Screw-13mm-Green-PTFE-Red-Rubber-Waters,Waters,Waters Screw Cap 13mm Green PTFE-Red-Rubber,"13mm screw cap, Green, PTFE-Red-Rubber septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-13mm-Green-Silicone-White-Waters,Cap-Screw-13mm-Green-Silicone-White-Waters,Waters,Waters Screw Cap 13mm Green Silicone-White,"13mm screw cap, Green, Silicone-White septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-13mm-Black-PTFE-Silicone-Waters,Cap-Screw-13mm-Black-PTFE-Silicone-Waters,Waters,Waters Screw Cap 13mm Black PTFE-Silicone,"13mm screw cap, Black, PTFE-Silicone septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-13mm-Black-PTFE-Red-Rubber-Waters,Cap-Screw-13mm-Black-PTFE-Red-Rubber-Waters,Waters,Waters Screw Cap 13mm Black PTFE-Red-Rubber,"13mm screw cap, Black, PTFE-Red-Rubber septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-13mm-Black-Silicone-White-Waters,Cap-Screw-13mm-Black-Silicone-White-Waters,Waters,Waters Screw Cap 13mm Black Silicone-White,"13mm screw cap, Black, Silicone-White septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-13mm-White-PTFE-Silicone-Waters,Cap-Screw-13mm-White-PTFE-Silicone-Waters,Waters,Waters Screw Cap 13mm White PTFE-Silicone,"13mm screw cap, White, PTFE-Silicone septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-13mm-White-PTFE-Red-Rubber-Waters,Cap-Screw-13mm-White-PTFE-Red-Rubber-Waters,Waters,Waters Screw Cap 13mm White PTFE-Red-Rubber,"13mm screw cap, White, PTFE-Red-Rubber septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-13mm-White-Silicone-White-Waters,Cap-Screw-13mm-White-Silicone-White-Waters,Waters,Waters Screw Cap 13mm White Silicone-White,"13mm screw cap, White, Silicone-White septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-13mm-Natural-PTFE-Silicone-Waters,Cap-Screw-13mm-Natural-PTFE-Silicone-Waters,Waters,Waters Screw Cap 13mm Natural PTFE-Silicone,"13mm screw cap, Natural, PTFE-Silicone septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-13mm-Natural-PTFE-Red-Rubber-Waters,Cap-Screw-13mm-Natural-PTFE-Red-Rubber-Waters,Waters,Waters Screw Cap 13mm Natural PTFE-Red-Rubber,"13mm screw cap, Natural, PTFE-Red-Rubber septa",,,,,,,,,,,,,,active
WATS-Cap-Screw-13mm-Natural-Silicone-White-Waters,Cap-Screw-13mm-Natural-Silicone-White-Waters,Waters,Waters Screw Cap 13mm Natural Silicone-White,"13mm screw cap, Natural, Silicone-White septa",,,,,,,,,,,,,,active
WATS-Cap-Snap-11mm-Blue-Waters,Cap-Snap-11mm-Blue-Waters,Waters,Waters Snap Cap 11mm Blue,"11mm snap cap, Blue, pre-slit septa",,,,,,,,,,,,,,active
WATS-Cap-Snap-11mm-Red-Waters,Cap-Snap-11mm-Red-Waters,Waters,Waters Snap Cap 11mm Red,"11mm snap cap, Red, pre-slit septa",,,,,,,,,,,,,,active
WATS-Cap-Snap-11mm-Green-Waters,Cap-Snap-11mm-Green-Waters,Waters,Waters Snap Cap 11mm Green,"11mm snap cap, Green, pre-slit septa",,,,,,,,,,,,,,active
WATS-Cap-Snap-12mm-Blue-Waters,Cap-Snap-12mm-Blue-Waters,Waters,Waters Snap Cap 12mm Blue,"12mm snap cap, Blue, pre-slit septa",,,,,,,,,,,,,,active
WATS-Cap-Snap-12mm-Red-Waters,Cap-Snap-12mm-Red-Waters,Waters,Waters Snap Cap 12mm Red,"12mm snap cap, Red, pre-slit septa",,,,,,,,,,,,,,active
WATS-Cap-Snap-12mm-Green-Waters,Cap-Snap-12mm-Green-Waters,Waters,Waters Snap Cap 12mm Green,"12mm snap cap, Green, pre-slit septa",,,,,,,,,,,,,,active
WATS-Cap-Snap-13mm-Blue-Waters,Cap-Snap-13mm-Blue-Waters,Waters,Waters Snap Cap 13mm Blue,"13mm snap cap, Blue, pre-slit septa",,,,,,,,,,,,,,active
WATS-Cap-Snap-13mm-Red-Waters,Cap-Snap-13mm-Red-Waters,Waters,Waters Snap Cap 13mm Red,"13mm snap cap, Red, pre-slit septa",,,,,,,,,,,,,,active
WATS-Cap-Snap-13mm-Green-Waters,Cap-Snap-13mm-Green-Waters,Waters,Waters Snap Cap 13mm Green,"13mm snap cap, Green, pre-slit septa",,,,,,,,,,,,,,active
WATS-Insert-Glass-100ul-Waters,Insert-Glass-100ul-Waters,Waters,Waters Glass Insert 100µL,100µL glass insert for Waters vials,,,,,,,,,,,,,,active
WATS-Insert-Polymer-100ul-Waters,Insert-Polymer-100ul-Waters,Waters,Waters Polymer Insert 100µL,100µL polymer insert for Waters vials,,,,,,,,,,,,,,active
WATS-Insert-Glass-150ul-Waters,Insert-Glass-150ul-Waters,Waters,Waters Glass Insert 150µL,150µL glass insert for Waters vials,,,,,,,,,,,,,,active
WATS-Insert-Polymer-150ul-Waters,Insert-Polymer-150ul-Waters,Waters,Waters Polymer Insert 150µL,150µL polymer insert for Waters vials,,,,,,,,,,,,,,active
WATS-Insert-Glass-200ul-Waters,Insert-Glass-200ul-Waters,Waters,Waters Glass Insert 200µL,200µL glass insert for Waters vials,,,,,,,,,,,,,,active
WATS-Insert-Polymer-200ul-Waters,Insert-Polymer-200ul-Waters,Waters,Waters Polymer Insert 200µL,200µL polymer insert for Waters vials,,,,,,,,,,,,,,active
WATS-Insert-Glass-250ul-Waters,Insert-Glass-250ul-Waters,Waters,Waters Glass Insert 250µL,250µL glass insert for Waters vials,,,,,,,,,,,,,,active
WATS-Insert-Polymer-250ul-Waters,Insert-Polymer-250ul-Waters,Waters,Waters Polymer Insert 250µL,250µL polymer insert for Waters vials,,,,,,,,,,,,,,active
WATS-Insert-Glass-300ul-Waters,Insert-Glass-300ul-Waters,Waters,Waters Glass Insert 300µL,300µL glass insert for Waters vials,,,,,,,,,,,,,,active
WATS-Insert-Polymer-300ul-Waters,Insert-Polymer-300ul-Waters,Waters,Waters Polymer Insert 300µL,300µL polymer insert for Waters vials,,,,,,,,,,,,,,active
AGIL-Vial-Certified-Clear-1.5ml-9mm,Vial-Certified-Clear-1.5ml-9mm,Agilent,Agilent Certified Clear Vial 1.5mL 9mm,"1.5mL certified clear glass vial, 9mm",,,,,,,,,,,,,,active
AGIL-Vial-Certified-Clear-1.5ml-11mm,Vial-Certified-Clear-1.5ml-11mm,Agilent,Agilent Certified Clear Vial 1.5mL 11mm,"1.5mL certified clear glass vial, 11mm",,,,,,,,,,,,,,active
AGIL-Vial-Certified-Clear-2.0ml-9mm,Vial-Certified-Clear-2.0ml-9mm,Agilent,Agilent Certified Clear Vial 2.0mL 9mm,"2.0mL certified clear glass vial, 9mm",,,,,,,,,,,,,,active
AGIL-Vial-Certified-Clear-2.0ml-11mm,Vial-Certified-Clear-2.0ml-11mm,Agilent,Agilent Certified Clear Vial 2.0mL 11mm,"2.0mL certified clear glass vial, 11mm",,,,,,,,,,,,,,active
AGIL-Vial-Certified-Amber-1.5ml-9mm,Vial-Certified-Amber-1.5ml-9mm,Agilent,Agilent Certified Amber Vial 1.5mL 9mm,"1.5mL certified amber glass vial, 9mm",,,,,,,,,,,,,,active
AGIL-Vial-Certified-Amber-1.5ml-11mm,Vial-Certified-Amber-1.5ml-11mm,Agilent,Agilent Certified Amber Vial 1.5mL 11mm,"1.5mL certified amber glass vial, 11mm",,,,,,,,,,,,,,active
AGIL-Vial-Certified-Amber-2.0ml-9mm,Vial-Certified-Amber-2.0ml-9mm,Agilent,Agilent Certified Amber Vial 2.0mL 9mm,"2.0mL certified amber glass vial, 9mm",,,,,,,,,,,,,,active
AGIL-Vial-Certified-Amber-2.0ml-11mm,Vial-Certified-Amber-2.0ml-11mm,Agilent,Agilent Certified Amber Vial 2.0mL 11mm,"2.0mL certified amber glass vial, 11mm",,,,,,,,,,,,,,active
AGIL-Cap-Screw-9mm-Blue-PTFE-Silicone-Agilent,Cap-Screw-9mm-Blue-PTFE-Silicone-Agilent,Agilent,Agilent Screw Cap 9mm Blue PTFE-Silicone,"9mm screw cap, Blue, PTFE-Silicone septa",,,,,,,,,,,,,,active
AGIL-Cap-Screw-9mm-Blue-PTFE-Red-Rubber-Agilent,Cap-Screw-9mm-Blue-PTFE-Red-Rubber-Agilent,Agilent,Agilent Screw Cap 9mm Blue PTFE-Red-Rubber,"9mm screw cap, Blue, PTFE-Red-Rubber septa",,,,,,,,,,,,,,active
AGIL-Cap-Screw-9mm-Red-PTFE-Silicone-Agilent,Cap-Screw-9mm-Red-PTFE-Silicone-Agilent,Agilent,Agilent Screw Cap 9mm Red PTFE-Silicone,"9mm screw cap, Red, PTFE-Silicone septa",,,,,,,,,,,,,,active
AGIL-Cap-Screw-9mm-Red-PTFE-Red-Rubber-Agilent,Cap-Screw-9mm-Red-PTFE-Red-Rubber-Agilent,Agilent,Agilent Screw Cap 9mm Red PTFE-Red-Rubber,"9mm screw cap, Red, PTFE-Red-Rubber septa",,,,,,,,,,,,,,active
AGIL-Cap-Screw-9mm-Black-PTFE-Silicone-Agilent,Cap-Screw-9mm-Black-PTFE-Silicone-Agilent,Agilent,Agilent Screw Cap 9mm Black PTFE-Silicone,"9mm screw cap, Black, PTFE-Silicone septa",,,,,,,,,,,,,,active
AGIL-Cap-Screw-9mm-Black-PTFE-Red-Rubber-Agilent,Cap-Screw-9mm-Black-PTFE-Red-Rubber-Agilent,Agilent,Agilent Screw Cap 9mm Black PTFE-Red-Rubber,"9mm screw cap, Black, PTFE-Red-Rubber septa",,,,,,,,,,,,,,active
AGIL-Cap-Screw-11mm-Blue-PTFE-Silicone-Agilent,Cap-Screw-11mm-Blue-PTFE-Silicone-Agilent,Agilent,Agilent Screw Cap 11mm Blue PTFE-Silicone,"11mm screw cap, Blue, PTFE-Silicone septa",,,,,,,,,,,,,,active
AGIL-Cap-Screw-11mm-Blue-PTFE-Red-Rubber-Agilent,Cap-Screw-11mm-Blue-PTFE-Red-Rubber-Agilent,Agilent,Agilent Screw Cap 11mm Blue PTFE-Red-Rubber,"11mm screw cap, Blue, PTFE-Red-Rubber septa",,,,,,,,,,,,,,active
AGIL-Cap-Screw-11mm-Red-PTFE-Silicone-Agilent,Cap-Screw-11mm-Red-PTFE-Silicone-Agilent,Agilent,Agilent Screw Cap 11mm Red PTFE-Silicone,"11mm screw cap, Red, PTFE-Silicone septa",,,,,,,,,,,,,,active
AGIL-Cap-Screw-11mm-Red-PTFE-Red-Rubber-Agilent,Cap-Screw-11mm-Red-PTFE-Red-Rubber-Agilent,Agilent,Agilent Screw Cap 11mm Red PTFE-Red-Rubber,"11mm screw cap, Red, PTFE-Red-Rubber septa",,,,,,,,,,,,,,active
AGIL-Cap-Screw-11mm-Black-PTFE-Silicone-Agilent,Cap-Screw-11mm-Black-PTFE-Silicone-Agilent,Agilent,Agilent Screw Cap 11mm Black PTFE-Silicone,"11mm screw cap, Black, PTFE-Silicone septa",,,,,,,,,,,,,,active
AGIL-Cap-Screw-11mm-Black-PTFE-Red-Rubber-Agilent,Cap-Screw-11mm-Black-PTFE-Red-Rubber-Agilent,Agilent,Agilent Screw Cap 11mm Black PTFE-Red-Rubber,"11mm screw cap, Black, PTFE-Red-Rubber septa",,,,,,,,,,,,,,active
AGIL-Cap-Snap-11mm-Blue-Agilent,Cap-Snap-11mm-Blue-Agilent,Agilent,Agilent Snap Cap 11mm Blue,"11mm snap cap, Blue",,,,,,,,,,,,,,active
AGIL-Cap-Snap-11mm-Red-Agilent,Cap-Snap-11mm-Red-Agilent,Agilent,Agilent Snap Cap 11mm Red,"11mm snap cap, Red",,,,,,,,,,,,,,active
AGIL-Insert-Glass-150ul-Agilent,Insert-Glass-150ul-Agilent,Agilent,Agilent Glass Insert 150µL,150µL glass insert,,,,,,,,,,,,,,active
AGIL-Insert-Glass-250ul-Agilent,Insert-Glass-250ul-Agilent,Agilent,Agilent Glass Insert 250µL,250µL glass insert,,,,,,,,,,,,,,active
AGIL-Insert-Glass-300ul-Agilent,Insert-Glass-300ul-Agilent,Agilent,Agilent Glass Insert 300µL,300µL glass insert,,,,,,,,,,,,,,active
