productId,partNumber,brand,name,description,descriptionQuality,specifications
WATS-186010005,186010005,Waters,"Atlantis Premier BEH Z-HILIC VanGuard FIT Cartridge, 1.7 µm, 2.1 X 5 mm, 3/pk","Atlantis Premier Cartridges work with the Atlantis Premier VanGuard FIT Columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""Sulfobetaine"", ""Separation Mode"": ""Hydrophilic Interaction (HILIC)"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""10 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""No"", ""Bonding Technology"": ""Zwitterion"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""95 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""270"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L122"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""17 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010063,186010063,Waters,"XSelect Premier HSS T3 VanGuard FIT Cartridge, 2.5 µm, 3.9 X 5 mm, 3/pk","Each XSelect Premier Peptide HSS T3 VanGuard FIT Cartridge, 2.5 µm, 3.9 x 5 mm is a replacement VanGuard FIT Cartridge for an XSelect Premier Peptide HSS T3 100Å Column with the Premier VanGuard FIT column design (p/n:'s:186010727, 186010728, 186010729 ). Existing FIT Cartridges should be replaced when there is evidence of high analytical column backpressure or reduction in desired component resolution. This guard column is compatible with: p/n: 186010727 XSelect Premier Peptide HSS T3 Column, 1",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Temperature Limits"": ""45 C"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""T3"", ""Silanol Activity"": ""Medium"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""100 Å"", ""QC Tested"": ""Peptide"", ""Format"": ""Premier FIT Cartridge"", ""Packing Solvent"": ""Acetonitrile"", ""Surface Area"": ""230"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""HSS"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""11 %"", ""eCord"": ""Yes"", ""UNSPSC"": ""41115709"", ""Application"": ""Peptide"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010059,186010059,Waters,"XSelect Premier HSS T3 VanGuard FIT Cartridge, 2.5 µm, 2.1 X 5 mm, 3/pk","XSelect Premier cartridges work with the XSelect Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""T3"", ""Silanol Activity"": ""Medium"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""100 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""230"", ""System"": ""UHPLC"", ""Particle Technology"": ""HSS"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""11 %"", ""eCord"": ""Yes"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010052,186010052,Waters,"ACQUITY Premier HSS T3 VanGuard FIT Cartridge, 1.8 µm, 3.9 X 5 mm, 3/pk","ACQUITY Premier cartridges work with the ACQUITY Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""T3"", ""Silanol Activity"": ""Medium"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.8 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""100 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""230"", ""System"": ""UPLC"", ""Particle Technology"": ""HSS"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""11 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""ACQUITY UPLC"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010045,186010045,Waters,"XSelect Premier HSS C18 VanGuard FIT Cartridge, 2.5 µm, 2.1 X 5 mm, 3/pk","XSelect Premier Cartridges work with the XSelect Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""100 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""230"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""HSS"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""15 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010398,186010398,Waters,"XBridge Premier BEH HILIC VanGuard FIT Cartridge, 3.5 µm, 3.9 X 5 mm, 3/pk","XBridge Premier Cartridges work with the XBridge Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""HILIC"", ""Separation Mode"": ""Hydrophilic Interaction (HILIC)"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""9 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""No"", ""Silanol Activity"": ""High"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""185"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L3"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010391,186010391,Waters,"XBridge Premier BEH HILIC VanGuard FIT Cartridge, 3.5 µm, 2.1 X 5 mm, 3/pk","XBridge Premier Cartridges work with the XBridge Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""HILIC"", ""Separation Mode"": ""Hydrophilic Interaction (HILIC)"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""9 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""No"", ""Silanol Activity"": ""High"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""185"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L3"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Columns"", ""Units per Package"": ""3 pk""}"
WATS-186010370,186010370,Waters,"XBridge Premier BEH C8 VanGuard FIT Cartridge, 3.5 µm, 2.1 X 5 mm, 3/pk","XBridge Premier cartridges work with the XBridge Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C8"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Temperature Limits"": ""60 C"", ""Maximum Pressure"": ""6000 psi (415 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""3.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""Guard Cartridge"", ""Surface Area"": ""185"", ""System"": ""HPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L7"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""12 %"", ""UNSPSC"": ""41115709"", ""Application"": ""Small Molecule"", ""Brand"": ""XBridge"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010363,186010363,Waters,"ACQUITY Premier BEH C8 VanGuard FIT Cartridge, 1.7 µm, 3.9 X 5 mm, 3/pk","ACQUITY Premier Cartridges work with the ACQUITY Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C8"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""185"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L7"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""13 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010356,186010356,Waters,"XBridge Premier BEH Phenyl VanGuard FIT Cartridge, 3.5 µm, 3.9 X 5 mm, 3/pk","XBridge Premier VanGuard FIT Cartridges work with the XBridge Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""Phenyl"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Temperature Limits"": ""80 C (Low pH)/60 C (High pH)"", ""Maximum Pressure"": ""6000 psi (415 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""Phenyl-Hexyl"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""3.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""Guard Cartridge"", ""Surface Area"": ""185"", ""System"": ""HPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L11"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""15 %"", ""UNSPSC"": ""41115709"", ""Application"": ""Small Molecule"", ""Brand"": ""XBridge"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010349,186010349,Waters,"XBridge Premier BEH Phenyl VanGuard FIT Cartridge, 3.5 µm, 2.1 X 5 mm, 3/pk","XBridge Premier cartridges work with the XBridge Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""Phenyl"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Temperature Limits"": ""80 C (Low pH)/60 C (High pH)"", ""Maximum Pressure"": ""6000 psi (415 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""Phenyl-Hexyl"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""3.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""Guard Cartridge"", ""Surface Area"": ""185"", ""System"": ""HPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L11"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""15 %"", ""UNSPSC"": ""41115709"", ""Application"": ""Small Molecule"", ""Brand"": ""XBridge"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010342,186010342,Waters,"ACQUITY Premier BEH Phenyl VanGuard FIT Cartridge, 1.7 µm, 3.9 X 5 mm, 3/pk","ACQUITY Premier Cartridges work with the ACQUITY Premier VanGuard FIT Columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""Phenyl"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""Phenyl-Hexyl"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard Cartridge"", ""Surface Area"": ""185"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L11"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""15 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010015,186010015,Waters,"Atlantis Premier BEH Z-HILIC VanGuard FIT Cartridge, 1.7 µm, 3.0 X 5 mm, 3/pk","Atlantis Premier Cartridges work with the Atlantis Premier VanGuard FIT Columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""Sulfobetaine"", ""Separation Mode"": ""Hydrophilic Interaction (HILIC)"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""10 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""No"", ""Bonding Technology"": ""Zwitterion"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""95 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""270"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L122"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""17 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010006,186010006,Waters,"Atlantis Premier BEH Z-HILIC VanGuard FIT Cartridge, 1.7 µm, 3.0 X 5 mm, 3/pk","Atlantis Premier Cartridges work with the Atlantis Premier VanGuard FIT Columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""Sulfobetaine"", ""Separation Mode"": ""Hydrophilic Interaction (HILIC)"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""10 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""No"", ""Bonding Technology"": ""Zwitterion"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""95 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""270"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L122"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""17 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010064,186010064,Waters,"XSelect Premier HSS T3 VanGuard FIT Cartridge, 3.5 µm, 3.9 X 5 mm, 3/pk","XSelect Premier cartridges work with the XSelect Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Temperature Limits"": ""45 C"", ""Maximum Pressure"": ""6000 psi (415 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""T3"", ""Silanol Activity"": ""Medium"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""3.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""100 Å"", ""Format"": ""Premier Column"", ""Surface Area"": ""230"", ""System"": ""HPLC"", ""Particle Technology"": ""HSS"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""11 %"", ""UNSPSC"": ""41115709"", ""Application"": ""Small Molecule"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010060,186010060,Waters,"XSelect Premier HSS T3 VanGuard FIT Cartridge, 3.5 µm, 2.1 X 5 mm, 3/pk","XSelect Premier cartridges work with the XSelect Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Temperature Limits"": ""45 C"", ""Maximum Pressure"": ""6000 psi (415 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""T3"", ""Silanol Activity"": ""Medium"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""3.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""100 Å"", ""Format"": ""Premier Column"", ""Surface Area"": ""230"", ""System"": ""HPLC"", ""Particle Technology"": ""HSS"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""11 %"", ""UNSPSC"": ""41115709"", ""Application"": ""Small Molecule"", ""Product Type"": ""Columns"", ""Units per Package"": ""3 pk""}"
WATS-186010053,186010053,Waters,"ACQUITY Premier HSS T3 VanGuard FIT Cartridge, 1.8 µm, 3.0 X 5 mm, 3/pk","ACQUITY Premier cartridges work with the ACQUITY Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""T3"", ""Silanol Activity"": ""Medium"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.8 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""100 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""230"", ""System"": ""UPLC"", ""Particle Technology"": ""HSS"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""11 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""ACQUITY UPLC"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010046,186010046,Waters,"XSelect Premier HSS C18 VanGuard FIT Cartridge, 3.5 µm, 2.1 X 5 mm, 3/pk","XSelect Premier Cartridges work with the XSelect Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""100 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""230"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""HSS"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""15 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010399,186010399,Waters,"XBridge Premier BEH HILIC VanGuard FIT Cartridge, 5 µm, 3.9 X 5 mm, 3/pk","XBridge Premier Cartridges work with the XBridge Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""HILIC"", ""Separation Mode"": ""Hydrophilic Interaction (HILIC)"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""9 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""No"", ""Silanol Activity"": ""High"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""185"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L3"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010392,186010392,Waters,"XBridge Premier BEH HILIC VanGuard FIT Cartridge, 5 µm, 2.1 X 5 mm, 3/pk","XBridge Premier Cartridges work with the XBridge Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""HILIC"", ""Separation Mode"": ""Hydrophilic Interaction (HILIC)"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""9 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""No"", ""Silanol Activity"": ""High"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""185"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L3"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Columns"", ""Units per Package"": ""3 pk""}"
WATS-186010371,186010371,Waters,"XBridge Premier BEH C8 VanGuard FIT Cartridge, 5 µm, 2.1 X 5 mm, 3/pk","XBridge Premier cartridges work with the XBridge Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C8"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Temperature Limits"": ""60 C"", ""Maximum Pressure"": ""6000 psi (415 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""3.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""Guard Cartridge"", ""Surface Area"": ""185"", ""System"": ""HPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L7"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""12 %"", ""UNSPSC"": ""41115709"", ""Application"": ""Small Molecule"", ""Brand"": ""XBridge"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010364,186010364,Waters,"ACQUITY Premier BEH C8 VanGuard FIT Cartridge, 2.5 µm, 2.1 X 5 mm, 3/pk","ACQUITY Premier Cartridges work with the ACQUITY Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C8"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""185"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L7"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""13 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
