productId,partNumber,brand,name,description,particleSize,poreSize,columnLength,innerDiameter,phaseType,phMin,phMax,phRange,maxPressure,maxTemperature,usp,imageUrl,catalogUrl,status
WATS-XBridge-BEH-C18-5um-100x4.6,XBridge-BEH-C18-5um-100x4.6,Waters,XBridge BEH C18 5µm,XBridge BEH C18 5µm; Series: XBridge C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 100 x 4.6 mm; USP: L1,5,130,100,4.6,C18,1,12,,,,L1,,,active
WATS-XBridge-BEH-C18-5um-150x2.1,XBridge-BEH-C18-5um-150x2.1,Waters,XBridge BEH C18 5µm,XBridge BEH C18 5µm; Series: XBridge C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 150 x 2.1 mm; USP: L1,5,130,150,2.1,C18,1,12,,,,L1,,,active
WATS-XBridge-BEH-C18-5um-150x3.0,XBridge-BEH-C18-5um-150x3.0,Waters,XBridge BEH C18 5µm,XBridge BEH C18 5µm; Series: XBridge C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 150 x 3.0 mm; USP: L1,5,130,150,3.0,C18,1,12,,,,L1,,,active
WATS-XBridge-BEH-C18-5um-150x4.6,XBridge-BEH-C18-5um-150x4.6,Waters,XBridge BEH C18 5µm,XBridge BEH C18 5µm; Series: XBridge C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 150 x 4.6 mm; USP: L1,5,130,150,4.6,C18,1,12,,,,L1,,,active
WATS-XBridge-BEH-C18-5um-250x2.1,XBridge-BEH-C18-5um-250x2.1,Waters,XBridge BEH C18 5µm,XBridge BEH C18 5µm; Series: XBridge C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 250 x 2.1 mm; USP: L1,5,130,250,2.1,C18,1,12,,,,L1,,,active
WATS-XBridge-BEH-C18-5um-250x3.0,XBridge-BEH-C18-5um-250x3.0,Waters,XBridge BEH C18 5µm,XBridge BEH C18 5µm; Series: XBridge C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 250 x 3.0 mm; USP: L1,5,130,250,3.0,C18,1,12,,,,L1,,,active
WATS-XBridge-BEH-C18-5um-250x4.6,XBridge-BEH-C18-5um-250x4.6,Waters,XBridge BEH C18 5µm,XBridge BEH C18 5µm; Series: XBridge C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 250 x 4.6 mm; USP: L1,5,130,250,4.6,C18,1,12,,,,L1,,,active
WATS-XBridge-BEH-C8-2.5um-50x2.1,XBridge-BEH-C8-2.5um-50x2.1,Waters,XBridge BEH C8 2.5µm,XBridge BEH C8 2.5µm; Series: XBridge C8 2.5µm; Phase Type: C8; Particle Size: 2.5 µm; Pore Size: 130Å; Dimensions: 50 x 2.1 mm; USP: L7,2.5,130,50,2.1,C8,1,12,,,,L7,,,active
WATS-XBridge-BEH-C8-2.5um-50x4.6,XBridge-BEH-C8-2.5um-50x4.6,Waters,XBridge BEH C8 2.5µm,XBridge BEH C8 2.5µm; Series: XBridge C8 2.5µm; Phase Type: C8; Particle Size: 2.5 µm; Pore Size: 130Å; Dimensions: 50 x 4.6 mm; USP: L7,2.5,130,50,4.6,C8,1,12,,,,L7,,,active
WATS-XBridge-BEH-C8-2.5um-100x2.1,XBridge-BEH-C8-2.5um-100x2.1,Waters,XBridge BEH C8 2.5µm,XBridge BEH C8 2.5µm; Series: XBridge C8 2.5µm; Phase Type: C8; Particle Size: 2.5 µm; Pore Size: 130Å; Dimensions: 100 x 2.1 mm; USP: L7,2.5,130,100,2.1,C8,1,12,,,,L7,,,active
WATS-XBridge-BEH-C8-2.5um-100x4.6,XBridge-BEH-C8-2.5um-100x4.6,Waters,XBridge BEH C8 2.5µm,XBridge BEH C8 2.5µm; Series: XBridge C8 2.5µm; Phase Type: C8; Particle Size: 2.5 µm; Pore Size: 130Å; Dimensions: 100 x 4.6 mm; USP: L7,2.5,130,100,4.6,C8,1,12,,,,L7,,,active
WATS-XBridge-BEH-C8-2.5um-150x2.1,XBridge-BEH-C8-2.5um-150x2.1,Waters,XBridge BEH C8 2.5µm,XBridge BEH C8 2.5µm; Series: XBridge C8 2.5µm; Phase Type: C8; Particle Size: 2.5 µm; Pore Size: 130Å; Dimensions: 150 x 2.1 mm; USP: L7,2.5,130,150,2.1,C8,1,12,,,,L7,,,active
WATS-XBridge-BEH-C8-2.5um-150x4.6,XBridge-BEH-C8-2.5um-150x4.6,Waters,XBridge BEH C8 2.5µm,XBridge BEH C8 2.5µm; Series: XBridge C8 2.5µm; Phase Type: C8; Particle Size: 2.5 µm; Pore Size: 130Å; Dimensions: 150 x 4.6 mm; USP: L7,2.5,130,150,4.6,C8,1,12,,,,L7,,,active
WATS-XBridge-BEH-C8-2.5um-250x2.1,XBridge-BEH-C8-2.5um-250x2.1,Waters,XBridge BEH C8 2.5µm,XBridge BEH C8 2.5µm; Series: XBridge C8 2.5µm; Phase Type: C8; Particle Size: 2.5 µm; Pore Size: 130Å; Dimensions: 250 x 2.1 mm; USP: L7,2.5,130,250,2.1,C8,1,12,,,,L7,,,active
WATS-XBridge-BEH-C8-2.5um-250x4.6,XBridge-BEH-C8-2.5um-250x4.6,Waters,XBridge BEH C8 2.5µm,XBridge BEH C8 2.5µm; Series: XBridge C8 2.5µm; Phase Type: C8; Particle Size: 2.5 µm; Pore Size: 130Å; Dimensions: 250 x 4.6 mm; USP: L7,2.5,130,250,4.6,C8,1,12,,,,L7,,,active
WATS-XBridge-BEH-C8-5um-50x2.1,XBridge-BEH-C8-5um-50x2.1,Waters,XBridge BEH C8 5µm,XBridge BEH C8 5µm; Series: XBridge C8 5µm; Phase Type: C8; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 50 x 2.1 mm; USP: L7,5,130,50,2.1,C8,1,12,,,,L7,,,active
WATS-XBridge-BEH-C8-5um-50x4.6,XBridge-BEH-C8-5um-50x4.6,Waters,XBridge BEH C8 5µm,XBridge BEH C8 5µm; Series: XBridge C8 5µm; Phase Type: C8; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 50 x 4.6 mm; USP: L7,5,130,50,4.6,C8,1,12,,,,L7,,,active
WATS-XBridge-BEH-C8-5um-100x2.1,XBridge-BEH-C8-5um-100x2.1,Waters,XBridge BEH C8 5µm,XBridge BEH C8 5µm; Series: XBridge C8 5µm; Phase Type: C8; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 100 x 2.1 mm; USP: L7,5,130,100,2.1,C8,1,12,,,,L7,,,active
WATS-XBridge-BEH-C8-5um-100x4.6,XBridge-BEH-C8-5um-100x4.6,Waters,XBridge BEH C8 5µm,XBridge BEH C8 5µm; Series: XBridge C8 5µm; Phase Type: C8; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 100 x 4.6 mm; USP: L7,5,130,100,4.6,C8,1,12,,,,L7,,,active
WATS-XBridge-BEH-C8-5um-150x2.1,XBridge-BEH-C8-5um-150x2.1,Waters,XBridge BEH C8 5µm,XBridge BEH C8 5µm; Series: XBridge C8 5µm; Phase Type: C8; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 150 x 2.1 mm; USP: L7,5,130,150,2.1,C8,1,12,,,,L7,,,active
WATS-XBridge-BEH-C8-5um-150x4.6,XBridge-BEH-C8-5um-150x4.6,Waters,XBridge BEH C8 5µm,XBridge BEH C8 5µm; Series: XBridge C8 5µm; Phase Type: C8; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 150 x 4.6 mm; USP: L7,5,130,150,4.6,C8,1,12,,,,L7,,,active
WATS-XBridge-BEH-C8-5um-250x2.1,XBridge-BEH-C8-5um-250x2.1,Waters,XBridge BEH C8 5µm,XBridge BEH C8 5µm; Series: XBridge C8 5µm; Phase Type: C8; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 250 x 2.1 mm; USP: L7,5,130,250,2.1,C8,1,12,,,,L7,,,active
WATS-XBridge-BEH-C8-5um-250x4.6,XBridge-BEH-C8-5um-250x4.6,Waters,XBridge BEH C8 5µm,XBridge BEH C8 5µm; Series: XBridge C8 5µm; Phase Type: C8; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 250 x 4.6 mm; USP: L7,5,130,250,4.6,C8,1,12,,,,L7,,,active
WATS-XBridge-BEH-Phenyl-2.5um-100x2.1,XBridge-BEH-Phenyl-2.5um-100x2.1,Waters,XBridge BEH Phenyl 2.5µm,XBridge BEH Phenyl 2.5µm; Series: XBridge Phenyl 2.5µm; Phase Type: Phenyl; Particle Size: 2.5 µm; Pore Size: 130Å; Dimensions: 100 x 2.1 mm; USP: L11,2.5,130,100,2.1,Phenyl,1,12,,,,L11,,,active
WATS-XBridge-BEH-Phenyl-2.5um-100x4.6,XBridge-BEH-Phenyl-2.5um-100x4.6,Waters,XBridge BEH Phenyl 2.5µm,XBridge BEH Phenyl 2.5µm; Series: XBridge Phenyl 2.5µm; Phase Type: Phenyl; Particle Size: 2.5 µm; Pore Size: 130Å; Dimensions: 100 x 4.6 mm; USP: L11,2.5,130,100,4.6,Phenyl,1,12,,,,L11,,,active
WATS-XBridge-BEH-Phenyl-2.5um-150x2.1,XBridge-BEH-Phenyl-2.5um-150x2.1,Waters,XBridge BEH Phenyl 2.5µm,XBridge BEH Phenyl 2.5µm; Series: XBridge Phenyl 2.5µm; Phase Type: Phenyl; Particle Size: 2.5 µm; Pore Size: 130Å; Dimensions: 150 x 2.1 mm; USP: L11,2.5,130,150,2.1,Phenyl,1,12,,,,L11,,,active
WATS-XBridge-BEH-Phenyl-2.5um-150x4.6,XBridge-BEH-Phenyl-2.5um-150x4.6,Waters,XBridge BEH Phenyl 2.5µm,XBridge BEH Phenyl 2.5µm; Series: XBridge Phenyl 2.5µm; Phase Type: Phenyl; Particle Size: 2.5 µm; Pore Size: 130Å; Dimensions: 150 x 4.6 mm; USP: L11,2.5,130,150,4.6,Phenyl,1,12,,,,L11,,,active
WATS-XBridge-BEH-Phenyl-2.5um-250x2.1,XBridge-BEH-Phenyl-2.5um-250x2.1,Waters,XBridge BEH Phenyl 2.5µm,XBridge BEH Phenyl 2.5µm; Series: XBridge Phenyl 2.5µm; Phase Type: Phenyl; Particle Size: 2.5 µm; Pore Size: 130Å; Dimensions: 250 x 2.1 mm; USP: L11,2.5,130,250,2.1,Phenyl,1,12,,,,L11,,,active
WATS-XBridge-BEH-Phenyl-2.5um-250x4.6,XBridge-BEH-Phenyl-2.5um-250x4.6,Waters,XBridge BEH Phenyl 2.5µm,XBridge BEH Phenyl 2.5µm; Series: XBridge Phenyl 2.5µm; Phase Type: Phenyl; Particle Size: 2.5 µm; Pore Size: 130Å; Dimensions: 250 x 4.6 mm; USP: L11,2.5,130,250,4.6,Phenyl,1,12,,,,L11,,,active
WATS-XBridge-BEH-Phenyl-5um-100x2.1,XBridge-BEH-Phenyl-5um-100x2.1,Waters,XBridge BEH Phenyl 5µm,XBridge BEH Phenyl 5µm; Series: XBridge Phenyl 5µm; Phase Type: Phenyl; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 100 x 2.1 mm; USP: L11,5,130,100,2.1,Phenyl,1,12,,,,L11,,,active
WATS-XBridge-BEH-Phenyl-5um-100x4.6,XBridge-BEH-Phenyl-5um-100x4.6,Waters,XBridge BEH Phenyl 5µm,XBridge BEH Phenyl 5µm; Series: XBridge Phenyl 5µm; Phase Type: Phenyl; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 100 x 4.6 mm; USP: L11,5,130,100,4.6,Phenyl,1,12,,,,L11,,,active
WATS-XBridge-BEH-Phenyl-5um-150x2.1,XBridge-BEH-Phenyl-5um-150x2.1,Waters,XBridge BEH Phenyl 5µm,XBridge BEH Phenyl 5µm; Series: XBridge Phenyl 5µm; Phase Type: Phenyl; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 150 x 2.1 mm; USP: L11,5,130,150,2.1,Phenyl,1,12,,,,L11,,,active
WATS-XBridge-BEH-Phenyl-5um-150x4.6,XBridge-BEH-Phenyl-5um-150x4.6,Waters,XBridge BEH Phenyl 5µm,XBridge BEH Phenyl 5µm; Series: XBridge Phenyl 5µm; Phase Type: Phenyl; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 150 x 4.6 mm; USP: L11,5,130,150,4.6,Phenyl,1,12,,,,L11,,,active
WATS-XBridge-BEH-Phenyl-5um-250x2.1,XBridge-BEH-Phenyl-5um-250x2.1,Waters,XBridge BEH Phenyl 5µm,XBridge BEH Phenyl 5µm; Series: XBridge Phenyl 5µm; Phase Type: Phenyl; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 250 x 2.1 mm; USP: L11,5,130,250,2.1,Phenyl,1,12,,,,L11,,,active
WATS-XBridge-BEH-Phenyl-5um-250x4.6,XBridge-BEH-Phenyl-5um-250x4.6,Waters,XBridge BEH Phenyl 5µm,XBridge BEH Phenyl 5µm; Series: XBridge Phenyl 5µm; Phase Type: Phenyl; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 250 x 4.6 mm; USP: L11,5,130,250,4.6,Phenyl,1,12,,,,L11,,,active
WATS-XBridge-BEH-HILIC-2.5um-100x2.1,XBridge-BEH-HILIC-2.5um-100x2.1,Waters,XBridge BEH HILIC 2.5µm,XBridge BEH HILIC 2.5µm; Series: XBridge HILIC 2.5µm; Phase Type: HILIC; Particle Size: 2.5 µm; Pore Size: 130Å; Dimensions: 100 x 2.1 mm,2.5,130,100,2.1,HILIC,2,10,,,,,,,active
WATS-XBridge-BEH-HILIC-2.5um-100x4.6,XBridge-BEH-HILIC-2.5um-100x4.6,Waters,XBridge BEH HILIC 2.5µm,XBridge BEH HILIC 2.5µm; Series: XBridge HILIC 2.5µm; Phase Type: HILIC; Particle Size: 2.5 µm; Pore Size: 130Å; Dimensions: 100 x 4.6 mm,2.5,130,100,4.6,HILIC,2,10,,,,,,,active
WATS-XBridge-BEH-HILIC-2.5um-150x2.1,XBridge-BEH-HILIC-2.5um-150x2.1,Waters,XBridge BEH HILIC 2.5µm,XBridge BEH HILIC 2.5µm; Series: XBridge HILIC 2.5µm; Phase Type: HILIC; Particle Size: 2.5 µm; Pore Size: 130Å; Dimensions: 150 x 2.1 mm,2.5,130,150,2.1,HILIC,2,10,,,,,,,active
WATS-XBridge-BEH-HILIC-2.5um-150x4.6,XBridge-BEH-HILIC-2.5um-150x4.6,Waters,XBridge BEH HILIC 2.5µm,XBridge BEH HILIC 2.5µm; Series: XBridge HILIC 2.5µm; Phase Type: HILIC; Particle Size: 2.5 µm; Pore Size: 130Å; Dimensions: 150 x 4.6 mm,2.5,130,150,4.6,HILIC,2,10,,,,,,,active
WATS-XBridge-BEH-HILIC-5um-100x2.1,XBridge-BEH-HILIC-5um-100x2.1,Waters,XBridge BEH HILIC 5µm,XBridge BEH HILIC 5µm; Series: XBridge HILIC 5µm; Phase Type: HILIC; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 100 x 2.1 mm,5,130,100,2.1,HILIC,2,10,,,,,,,active
WATS-XBridge-BEH-HILIC-5um-100x4.6,XBridge-BEH-HILIC-5um-100x4.6,Waters,XBridge BEH HILIC 5µm,XBridge BEH HILIC 5µm; Series: XBridge HILIC 5µm; Phase Type: HILIC; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 100 x 4.6 mm,5,130,100,4.6,HILIC,2,10,,,,,,,active
WATS-XBridge-BEH-HILIC-5um-150x2.1,XBridge-BEH-HILIC-5um-150x2.1,Waters,XBridge BEH HILIC 5µm,XBridge BEH HILIC 5µm; Series: XBridge HILIC 5µm; Phase Type: HILIC; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 150 x 2.1 mm,5,130,150,2.1,HILIC,2,10,,,,,,,active
WATS-XBridge-BEH-HILIC-5um-150x4.6,XBridge-BEH-HILIC-5um-150x4.6,Waters,XBridge BEH HILIC 5µm,XBridge BEH HILIC 5µm; Series: XBridge HILIC 5µm; Phase Type: HILIC; Particle Size: 5 µm; Pore Size: 130Å; Dimensions: 150 x 4.6 mm,5,130,150,4.6,HILIC,2,10,,,,,,,active
WATS-Symmetry-C18-3.5um-50x2.1,Symmetry-C18-3.5um-50x2.1,Waters,Symmetry C18 3.5µm,Symmetry C18 3.5µm; Series: Symmetry C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 100Å; Dimensions: 50 x 2.1 mm; USP: L1,3.5,100,50,2.1,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-3.5um-50x3.0,Symmetry-C18-3.5um-50x3.0,Waters,Symmetry C18 3.5µm,Symmetry C18 3.5µm; Series: Symmetry C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 100Å; Dimensions: 50 x 3.0 mm; USP: L1,3.5,100,50,3.0,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-3.5um-50x4.6,Symmetry-C18-3.5um-50x4.6,Waters,Symmetry C18 3.5µm,Symmetry C18 3.5µm; Series: Symmetry C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 100Å; Dimensions: 50 x 4.6 mm; USP: L1,3.5,100,50,4.6,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-3.5um-100x2.1,Symmetry-C18-3.5um-100x2.1,Waters,Symmetry C18 3.5µm,Symmetry C18 3.5µm; Series: Symmetry C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 100Å; Dimensions: 100 x 2.1 mm; USP: L1,3.5,100,100,2.1,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-3.5um-100x3.0,Symmetry-C18-3.5um-100x3.0,Waters,Symmetry C18 3.5µm,Symmetry C18 3.5µm; Series: Symmetry C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 100Å; Dimensions: 100 x 3.0 mm; USP: L1,3.5,100,100,3.0,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-3.5um-100x4.6,Symmetry-C18-3.5um-100x4.6,Waters,Symmetry C18 3.5µm,Symmetry C18 3.5µm; Series: Symmetry C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 100Å; Dimensions: 100 x 4.6 mm; USP: L1,3.5,100,100,4.6,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-3.5um-150x2.1,Symmetry-C18-3.5um-150x2.1,Waters,Symmetry C18 3.5µm,Symmetry C18 3.5µm; Series: Symmetry C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 100Å; Dimensions: 150 x 2.1 mm; USP: L1,3.5,100,150,2.1,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-3.5um-150x3.0,Symmetry-C18-3.5um-150x3.0,Waters,Symmetry C18 3.5µm,Symmetry C18 3.5µm; Series: Symmetry C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 100Å; Dimensions: 150 x 3.0 mm; USP: L1,3.5,100,150,3.0,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-3.5um-150x4.6,Symmetry-C18-3.5um-150x4.6,Waters,Symmetry C18 3.5µm,Symmetry C18 3.5µm; Series: Symmetry C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 100Å; Dimensions: 150 x 4.6 mm; USP: L1,3.5,100,150,4.6,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-3.5um-250x2.1,Symmetry-C18-3.5um-250x2.1,Waters,Symmetry C18 3.5µm,Symmetry C18 3.5µm; Series: Symmetry C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 100Å; Dimensions: 250 x 2.1 mm; USP: L1,3.5,100,250,2.1,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-3.5um-250x3.0,Symmetry-C18-3.5um-250x3.0,Waters,Symmetry C18 3.5µm,Symmetry C18 3.5µm; Series: Symmetry C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 100Å; Dimensions: 250 x 3.0 mm; USP: L1,3.5,100,250,3.0,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-3.5um-250x4.6,Symmetry-C18-3.5um-250x4.6,Waters,Symmetry C18 3.5µm,Symmetry C18 3.5µm; Series: Symmetry C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 100Å; Dimensions: 250 x 4.6 mm; USP: L1,3.5,100,250,4.6,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-5um-50x2.1,Symmetry-C18-5um-50x2.1,Waters,Symmetry C18 5µm,Symmetry C18 5µm; Series: Symmetry C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 50 x 2.1 mm; USP: L1,5,100,50,2.1,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-5um-50x3.0,Symmetry-C18-5um-50x3.0,Waters,Symmetry C18 5µm,Symmetry C18 5µm; Series: Symmetry C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 50 x 3.0 mm; USP: L1,5,100,50,3.0,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-5um-50x4.6,Symmetry-C18-5um-50x4.6,Waters,Symmetry C18 5µm,Symmetry C18 5µm; Series: Symmetry C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 50 x 4.6 mm; USP: L1,5,100,50,4.6,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-5um-100x2.1,Symmetry-C18-5um-100x2.1,Waters,Symmetry C18 5µm,Symmetry C18 5µm; Series: Symmetry C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 100 x 2.1 mm; USP: L1,5,100,100,2.1,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-5um-100x3.0,Symmetry-C18-5um-100x3.0,Waters,Symmetry C18 5µm,Symmetry C18 5µm; Series: Symmetry C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 100 x 3.0 mm; USP: L1,5,100,100,3.0,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-5um-100x4.6,Symmetry-C18-5um-100x4.6,Waters,Symmetry C18 5µm,Symmetry C18 5µm; Series: Symmetry C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 100 x 4.6 mm; USP: L1,5,100,100,4.6,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-5um-150x2.1,Symmetry-C18-5um-150x2.1,Waters,Symmetry C18 5µm,Symmetry C18 5µm; Series: Symmetry C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 150 x 2.1 mm; USP: L1,5,100,150,2.1,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-5um-150x3.0,Symmetry-C18-5um-150x3.0,Waters,Symmetry C18 5µm,Symmetry C18 5µm; Series: Symmetry C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 150 x 3.0 mm; USP: L1,5,100,150,3.0,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-5um-150x4.6,Symmetry-C18-5um-150x4.6,Waters,Symmetry C18 5µm,Symmetry C18 5µm; Series: Symmetry C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 150 x 4.6 mm; USP: L1,5,100,150,4.6,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-5um-250x2.1,Symmetry-C18-5um-250x2.1,Waters,Symmetry C18 5µm,Symmetry C18 5µm; Series: Symmetry C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 250 x 2.1 mm; USP: L1,5,100,250,2.1,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-5um-250x3.0,Symmetry-C18-5um-250x3.0,Waters,Symmetry C18 5µm,Symmetry C18 5µm; Series: Symmetry C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 250 x 3.0 mm; USP: L1,5,100,250,3.0,C18,2,8,,,,L1,,,active
WATS-Symmetry-C18-5um-250x4.6,Symmetry-C18-5um-250x4.6,Waters,Symmetry C18 5µm,Symmetry C18 5µm; Series: Symmetry C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 250 x 4.6 mm; USP: L1,5,100,250,4.6,C18,2,8,,,,L1,,,active
WATS-Symmetry-C8-3.5um-100x2.1,Symmetry-C8-3.5um-100x2.1,Waters,Symmetry C8 3.5µm,Symmetry C8 3.5µm; Series: Symmetry C8 3.5µm; Phase Type: C8; Particle Size: 3.5 µm; Pore Size: 100Å; Dimensions: 100 x 2.1 mm; USP: L7,3.5,100,100,2.1,C8,2,8,,,,L7,,,active
WATS-Symmetry-C8-3.5um-100x4.6,Symmetry-C8-3.5um-100x4.6,Waters,Symmetry C8 3.5µm,Symmetry C8 3.5µm; Series: Symmetry C8 3.5µm; Phase Type: C8; Particle Size: 3.5 µm; Pore Size: 100Å; Dimensions: 100 x 4.6 mm; USP: L7,3.5,100,100,4.6,C8,2,8,,,,L7,,,active
WATS-Symmetry-C8-3.5um-150x2.1,Symmetry-C8-3.5um-150x2.1,Waters,Symmetry C8 3.5µm,Symmetry C8 3.5µm; Series: Symmetry C8 3.5µm; Phase Type: C8; Particle Size: 3.5 µm; Pore Size: 100Å; Dimensions: 150 x 2.1 mm; USP: L7,3.5,100,150,2.1,C8,2,8,,,,L7,,,active
WATS-Symmetry-C8-3.5um-150x4.6,Symmetry-C8-3.5um-150x4.6,Waters,Symmetry C8 3.5µm,Symmetry C8 3.5µm; Series: Symmetry C8 3.5µm; Phase Type: C8; Particle Size: 3.5 µm; Pore Size: 100Å; Dimensions: 150 x 4.6 mm; USP: L7,3.5,100,150,4.6,C8,2,8,,,,L7,,,active
WATS-Symmetry-C8-3.5um-250x2.1,Symmetry-C8-3.5um-250x2.1,Waters,Symmetry C8 3.5µm,Symmetry C8 3.5µm; Series: Symmetry C8 3.5µm; Phase Type: C8; Particle Size: 3.5 µm; Pore Size: 100Å; Dimensions: 250 x 2.1 mm; USP: L7,3.5,100,250,2.1,C8,2,8,,,,L7,,,active
WATS-Symmetry-C8-3.5um-250x4.6,Symmetry-C8-3.5um-250x4.6,Waters,Symmetry C8 3.5µm,Symmetry C8 3.5µm; Series: Symmetry C8 3.5µm; Phase Type: C8; Particle Size: 3.5 µm; Pore Size: 100Å; Dimensions: 250 x 4.6 mm; USP: L7,3.5,100,250,4.6,C8,2,8,,,,L7,,,active
WATS-Symmetry-C8-5um-100x2.1,Symmetry-C8-5um-100x2.1,Waters,Symmetry C8 5µm,Symmetry C8 5µm; Series: Symmetry C8 5µm; Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 100 x 2.1 mm; USP: L7,5,100,100,2.1,C8,2,8,,,,L7,,,active
WATS-Symmetry-C8-5um-100x4.6,Symmetry-C8-5um-100x4.6,Waters,Symmetry C8 5µm,Symmetry C8 5µm; Series: Symmetry C8 5µm; Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 100 x 4.6 mm; USP: L7,5,100,100,4.6,C8,2,8,,,,L7,,,active
WATS-Symmetry-C8-5um-150x2.1,Symmetry-C8-5um-150x2.1,Waters,Symmetry C8 5µm,Symmetry C8 5µm; Series: Symmetry C8 5µm; Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 150 x 2.1 mm; USP: L7,5,100,150,2.1,C8,2,8,,,,L7,,,active
