productId,partNumber,brand,name,description,descriptionQuality,specifications,imageUrl,catalogUrl,technicalDocUrl,crawlStatus,failureReason
AGIL-693775-942,693775-942,Agilent,693775-942,"InfinityLab Poroshell 120
Part Number:693775-942
InfinityLab Poroshell 120 CS-C18, 2.1 x 150 mm, 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""150 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""CS-C18"", ""Pore Size"": ""100 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile"", ""USP Designation"": ""L1"", ""pH Range"": ""1-11""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-693775-942/693775-942,,success,
AGIL-693968-301,693968-301,Agilent,693968-301,"InfinityLab Poroshell 120
Part Number:693968-301
InfinityLab Poroshell 120 Bonus-RP, 3.0 x 150 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""150 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-693968-301/693968-301,,success,
AGIL-693968-301K,693968-301K,Agilent,693968-301K,"Home
Order Center
693968-301K
LC Column Method Validation Kits
Part Number:693968-301K
InfinityLab Poroshell 120 Bonus-RP, 3.0 x 150 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""150 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-693968-301K/693968-301K,,success,
AGIL-693968-301T,693968-301T,Agilent,693968-301T,"InfinityLab Poroshell 120
Part Number:693968-301T
InfinityLab Poroshell 120 Bonus-RP, 3.0 x 150 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""150 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-693968-301T/693968-301T,,success,
AGIL-693968-901,693968-901,Agilent,693968-901,"InfinityLab Poroshell 120
Part Number:693968-901
InfinityLab Poroshell 120 Bonus-RP, 4.6 x 150 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""150 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-693968-901/693968-901,,success,
AGIL-693968-901K,693968-901K,Agilent,693968-901K,"Home
Order Center
693968-901K
LC Column Method Validation Kits
Part Number:693968-901K
InfinityLab Poroshell 120 Bonus-RP, 4.6 x 150 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""150 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-693968-901K/693968-901K,,success,
AGIL-693968-901T,693968-901T,Agilent,693968-901T,"InfinityLab Poroshell 120
Part Number:693968-901T
InfinityLab Poroshell 120 Bonus-RP, 4.6 x 150 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""150 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-693968-901T/693968-901T,,success,
AGIL-693970-702,693970-702,Agilent,693970-702,"InfinityLab Poroshell 120
Part Number:693970-702
InfinityLab Poroshell HPH-C18, 4.6 x 150 mm, 4 µm.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""150 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""4 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""HPH-C18"", ""Pore Size"": ""100 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-11""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-693970-702/693970-702,,success,
AGIL-693970-902,693970-902,Agilent,693970-902,"InfinityLab Poroshell 120
Part Number:693970-902
InfinityLab Poroshell 120 EC-C18, 4.6 x 150 mm, 4 µm.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""10 %"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""150 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""4 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""EC-C18"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-693970-902/693970-902,,success,
AGIL-693975-502,693975-502,Agilent,693975-502,"InfinityLab Poroshell 120
Part Number:693975-502
InfinityLab Poroshell HPH-C18, 3.0 x 150 mm, 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""150 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""HPH-C18"", ""Pore Size"": ""100 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-11""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-693975-502/693975-502,,success,
AGIL-693975-742,693975-742,Agilent,693975-742,"InfinityLab Poroshell 120
Part Number:693975-742
InfinityLab Poroshell 120 Aq-C18 4.6 x 150 mm, 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""150 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Aq-C18"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""USP Designation"": ""L1"", ""pH Range"": ""1-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-693975-742/693975-742,,success,
AGIL-695675-742,695675-742,Agilent,695675-742,"SGD
ADD TO CART
J&W CP-Sil 2 CB GC Column, 25 m, 0.25 mm, 0.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Aq-C18"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""1000 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""USP Designation"": ""L1"", ""pH Range"": ""1-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695675-742/695675-742,,success,
AGIL-695768-901,695768-901,Agilent,695768-901,"InfinityLab Poroshell 120
Part Number:695768-901
InfinityLab Poroshell 120 Bonus-RP, 2.1 x 100 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695768-901/695768-901,,success,
AGIL-695768-901K,695768-901K,Agilent,695768-901K,"Home
Order Center
695768-901K
LC Column Method Validation Kits
Part Number:695768-901K
InfinityLab Poroshell 120 Bonus-RP, 2.1 x 100 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695768-901K/695768-901K,,success,
AGIL-695768-901T,695768-901T,Agilent,695768-901T,"InfinityLab Poroshell 120
Part Number:695768-901T
InfinityLab Poroshell 120 Bonus-RP, 2.1 x 100 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695768-901T/695768-901T,,success,
AGIL-695775-702,695775-702,Agilent,695775-702,"InfinityLab Poroshell 120
Part Number:695775-702
InfinityLab Poroshell HPH-C18, 2.1 x 100 mm, 2.",low,"{""Agency Method"": ""EPA 536EPA 539"", ""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""HPH-C18"", ""Pore Size"": ""100 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-11""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695775-702/695775-702,,success,
AGIL-695775-742,695775-742,Agilent,695775-742,"InfinityLab Poroshell 120
Part Number:695775-742
InfinityLab Poroshell 120 Aq-C18 2.1 x 100 mm, 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Aq-C18"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""1000 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""USP Designation"": ""L1"", ""pH Range"": ""1-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695775-742/695775-742,,success,
AGIL-695775-902,695775-902,Agilent,"InfinityLab Poroshell 120 EC-C18 HPLC Column, 2","InfinityLab Poroshell 120 EC-C18 HPLC Column, 2.1 x 100 mm, 2.7 µm. General purpose, versatile pH range (2.0-9.0), max 60°C temp, ideal for diverse chromatographic needs.",medium,"{""Agency Method"": ""EPA 553"", ""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""10 %"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""EC-C18"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695775-902/695775-902,,success,
AGIL-695775-912,695775-912,Agilent,695775-912,"SGD
ADD TO CART
InfinityLab Poroshell 120 Phenyl-Hexyl HPLC Column, 3.0 x 100 mm, 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""8 %"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Phenyl-Hexyl"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695775-912/695775-912,,success,
AGIL-695775-942,695775-942,Agilent,695775-942,"InfinityLab Poroshell 120
Part Number:695775-942
InfinityLab Poroshell 120 CS-C18, 2.1 x 100 mm, 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""CS-C18"", ""Pore Size"": ""100 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile"", ""USP Designation"": ""L1"", ""pH Range"": ""1-11""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695775-942/695775-942,,success,
AGIL-695968-301,695968-301,Agilent,695968-301,"InfinityLab Poroshell 120
Part Number:695968-301
InfinityLab Poroshell 120 Bonus-RP, 3.0 x 100 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695968-301/695968-301,,success,
AGIL-695968-301K,695968-301K,Agilent,695968-301K,"Home
Order Center
695968-301K
LC Column Method Validation Kits
Part Number:695968-301K
InfinityLab Poroshell 120 Bonus-RP, 3.0 x 100 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695968-301K/695968-301K,,success,
AGIL-695968-301T,695968-301T,Agilent,695968-301T,"InfinityLab Poroshell 120
Part Number:695968-301T
InfinityLab Poroshell 120 Bonus-RP, 3.0 x 100 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695968-301T/695968-301T,,success,
AGIL-695968-901,695968-901,Agilent,695968-901,"Water
UNSPSC Code
41115709
pH Range
2-9
  Customers Also Bought These Products
InfinityLab Poroshell 120 EC-C18 HPLC Column, 4.6 x 100 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695968-901/695968-901,,success,
AGIL-695968-901K,695968-901K,Agilent,695968-901K,"Home
Order Center
695968-901K
LC Column Method Validation Kits
Part Number:695968-901K
InfinityLab Poroshell 120 Bonus-RP, 4.6 x 100 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695968-901K/695968-901K,,success,
