productId,partNumber,name,brand,productType,particleSize,poreSize,columnLength,innerDiameter,phaseType,phRange,status
ACE-C-10106,C-10106,"Avantor Hichrom HI-5 MS GC Column, 30m x 0.32mm x 1.0µm",ACE,GC Column,,,30.0,0.32,HI-5 MS,,active
ACE-C-10107,C-10107,"Avantor Hichrom HI-5 MS GC Column, 30m x 0.53mm x 0.5µm",ACE,GC Column,,,30.0,0.53,HI-5 MS,,active
AVAN- GC Columns, GC Columns,40 m,Avantor,GC Column,,,0.18,70.0, 50% Methyl Polysiloxane,,active
DAIC-80592,80592,Daicel CHIRALPAK IA-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK IA-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-80593,80593,Daicel CHIRALPAK IA-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK IA-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-88592,88592,Daicel CHIRALPAK IB N-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK IB N-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-88593,88593,Daicel CHIRALPAK IB N-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK IB N-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-81592,81592,Daicel CHIRALPAK IB-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK IB-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-81593,81593,Daicel CHIRALPAK IB-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK IB-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-83592,83592,Daicel CHIRALPAK IC-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK IC-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-83593,83593,Daicel CHIRALPAK IC-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK IC-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-84592,84592,Daicel CHIRALPAK ID-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK ID-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-84593,84593,Daicel CHIRALPAK ID-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK ID-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-85592,85592,Daicel CHIRALPAK IE-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK IE-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-85593,85593,Daicel CHIRALPAK IE-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK IE-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-86592,86592,Daicel CHIRALPAK IF-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK IF-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-86593,86593,Daicel CHIRALPAK IF-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK IF-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-87592,87592,Daicel CHIRALPAK IG-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK IG-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-87593,87593,Daicel CHIRALPAK IG-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK IG-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-89592,89592,Daicel CHIRALPAK IH-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK IH-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-89593,89593,Daicel CHIRALPAK IH-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK IH-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-90592,90592,Daicel CHIRALPAK IJ-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK IJ-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-90593,90593,Daicel CHIRALPAK IJ-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK IJ-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-91592,91592,Daicel CHIRALPAK IK-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK IK-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-91593,91593,Daicel CHIRALPAK IK-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK IK-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-92592,92592,Daicel CHIRALPAK IM-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK IM-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-92593,92593,Daicel CHIRALPAK IM-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK IM-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-93592,93592,Daicel CHIRALPAK IN-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK IN-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-93593,93593,Daicel CHIRALPAK IN-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK IN-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-93594,93594,Daicel CHIRALPAK IN-3 150x2.1mm,Daicel,GC Column,,,150.0,2.1,"CHIRALPAK IN-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-93595,93595,Daicel CHIRALPAK IN-3 250x2.1mm,Daicel,GC Column,,,250.0,2.1,"CHIRALPAK IN-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-14592,14592,Daicel CHIRALCEL OD-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALCEL OD-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-14593,14593,Daicel CHIRALCEL OD-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALCEL OD-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-14594,14594,Daicel CHIRALCEL OD-3 150x2.1mm,Daicel,GC Column,,,150.0,2.1,"CHIRALCEL OD-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-14595,14595,Daicel CHIRALCEL OD-3 250x2.1mm,Daicel,GC Column,,,250.0,2.1,"CHIRALCEL OD-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-17592,17592,Daicel CHIRALCEL OJ-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALCEL OJ-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-17593,17593,Daicel CHIRALCEL OJ-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALCEL OJ-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-17594,17594,Daicel CHIRALCEL OJ-3 150x2.1mm,Daicel,GC Column,,,150.0,2.1,"CHIRALCEL OJ-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-17595,17595,Daicel CHIRALCEL OJ-3 250x2.1mm,Daicel,GC Column,,,250.0,2.1,"CHIRALCEL OJ-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-19592,19592,Daicel CHIRALPAK AD-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK AD-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-19593,19593,Daicel CHIRALPAK AD-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK AD-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-19594,19594,Daicel CHIRALPAK AD-3 150x2.1mm,Daicel,GC Column,,,150.0,2.1,"CHIRALPAK AD-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-19595,19595,Daicel CHIRALPAK AD-3 250x2.1mm,Daicel,GC Column,,,250.0,2.1,"CHIRALPAK AD-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-20592,20592,Daicel CHIRALPAK AS-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK AS-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-20593,20593,Daicel CHIRALPAK AS-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK AS-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-20594,20594,Daicel CHIRALPAK AS-3 150x2.1mm,Daicel,GC Column,,,150.0,2.1,"CHIRALPAK AS-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-20595,20595,Daicel CHIRALPAK AS-3 250x2.1mm,Daicel,GC Column,,,250.0,2.1,"CHIRALPAK AS-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-42592,42592,Daicel CHIRALCEL OZ-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALCEL OZ-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-42593,42593,Daicel CHIRALCEL OZ-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALCEL OZ-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-42594,42594,Daicel CHIRALCEL OZ-3 150x2.1mm,Daicel,GC Column,,,150.0,2.1,"CHIRALCEL OZ-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-42595,42595,Daicel CHIRALCEL OZ-3 250x2.1mm,Daicel,GC Column,,,250.0,2.1,"CHIRALCEL OZ-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-47592,47592,Daicel CHIRALPAK AY-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK AY-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-47593,47593,Daicel CHIRALPAK AY-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK AY-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-47594,47594,Daicel CHIRALPAK AY-3 150x2.1mm,Daicel,GC Column,,,150.0,2.1,"CHIRALPAK AY-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-47595,47595,Daicel CHIRALPAK AY-3 250x2.1mm,Daicel,GC Column,,,250.0,2.1,"CHIRALPAK AY-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-61592,61592,Daicel CHIRALPAK AZ-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK AZ-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-61593,61593,Daicel CHIRALPAK AZ-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK AZ-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-61594,61594,Daicel CHIRALPAK AZ-3 150x2.1mm,Daicel,GC Column,,,150.0,2.1,"CHIRALPAK AZ-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-61595,61595,Daicel CHIRALPAK AZ-3 250x2.1mm,Daicel,GC Column,,,250.0,2.1,"CHIRALPAK AZ-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-63592,63592,Daicel CHIRALCEL OX-3 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALCEL OX-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-63593,63593,Daicel CHIRALCEL OX-3 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALCEL OX-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-63594,63594,Daicel CHIRALCEL OX-3 150x2.1mm,Daicel,GC Column,,,150.0,2.1,"CHIRALCEL OX-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-63595,63595,Daicel CHIRALCEL OX-3 250x2.1mm,Daicel,GC Column,,,250.0,2.1,"CHIRALCEL OX-3 (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-14892,14892,Daicel CHIRALCEL OD-3R 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALCEL OD-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-14893,14893,Daicel CHIRALCEL OD-3R 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALCEL OD-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-14894,14894,Daicel CHIRALCEL OD-3R 150x2.1mm,Daicel,GC Column,,,150.0,2.1,"CHIRALCEL OD-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-14895,14895,Daicel CHIRALCEL OD-3R 250x2.1mm,Daicel,GC Column,,,250.0,2.1,"CHIRALCEL OD-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-17892,17892,Daicel CHIRALCEL OJ-3R 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALCEL OJ-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-17893,17893,Daicel CHIRALCEL OJ-3R 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALCEL OJ-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-17894,17894,Daicel CHIRALCEL OJ-3R 150x2.1mm,Daicel,GC Column,,,150.0,2.1,"CHIRALCEL OJ-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-17895,17895,Daicel CHIRALCEL OJ-3R 250x2.1mm,Daicel,GC Column,,,250.0,2.1,"CHIRALCEL OJ-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-19892,19892,Daicel CHIRALPAK AD-3R 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK AD-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-19893,19893,Daicel CHIRALPAK AD-3R 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK AD-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-19894,19894,Daicel CHIRALPAK AD-3R 150x2.1mm,Daicel,GC Column,,,150.0,2.1,"CHIRALPAK AD-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-19895,19895,Daicel CHIRALPAK AD-3R 250x2.1mm,Daicel,GC Column,,,250.0,2.1,"CHIRALPAK AD-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-20892,20892,Daicel CHIRALPAK AS-3R 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK AS-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-20893,20893,Daicel CHIRALPAK AS-3R 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK AS-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-20894,20894,Daicel CHIRALPAK AS-3R 150x2.1mm,Daicel,GC Column,,,150.0,2.1,"CHIRALPAK AS-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-20895,20895,Daicel CHIRALPAK AS-3R 250x2.1mm,Daicel,GC Column,,,250.0,2.1,"CHIRALPAK AS-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-42892,42892,Daicel CHIRALCEL OZ-3R 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALCEL OZ-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-42893,42893,Daicel CHIRALCEL OZ-3R 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALCEL OZ-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-42894,42894,Daicel CHIRALCEL OZ-3R 150x2.1mm,Daicel,GC Column,,,150.0,2.1,"CHIRALCEL OZ-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-42895,42895,Daicel CHIRALCEL OZ-3R 250x2.1mm,Daicel,GC Column,,,250.0,2.1,"CHIRALCEL OZ-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-47892,47892,Daicel CHIRALPAK AY-3R 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK AY-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-47893,47893,Daicel CHIRALPAK AY-3R 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK AY-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-47894,47894,Daicel CHIRALPAK AY-3R 150x2.1mm,Daicel,GC Column,,,150.0,2.1,"CHIRALPAK AY-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-47895,47895,Daicel CHIRALPAK AY-3R 250x2.1mm,Daicel,GC Column,,,250.0,2.1,"CHIRALPAK AY-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-61892,61892,Daicel CHIRALPAK AZ-3R 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALPAK AZ-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-61893,61893,Daicel CHIRALPAK AZ-3R 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALPAK AZ-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-61894,61894,Daicel CHIRALPAK AZ-3R 150x2.1mm,Daicel,GC Column,,,150.0,2.1,"CHIRALPAK AZ-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-61895,61895,Daicel CHIRALPAK AZ-3R 250x2.1mm,Daicel,GC Column,,,250.0,2.1,"CHIRALPAK AZ-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-63892,63892,Daicel CHIRALCEL OX-3R 50x2.1mm,Daicel,GC Column,,,50.0,2.1,"CHIRALCEL OX-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-63893,63893,Daicel CHIRALCEL OX-3R 100x2.1mm,Daicel,GC Column,,,100.0,2.1,"CHIRALCEL OX-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-63894,63894,Daicel CHIRALCEL OX-3R 150x2.1mm,Daicel,GC Column,,,150.0,2.1,"CHIRALCEL OX-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
DAIC-63895,63895,Daicel CHIRALCEL OX-3R 250x2.1mm,Daicel,GC Column,,,250.0,2.1,"CHIRALCEL OX-3R (3 um, Reversed-Phase Chiral Stationary Phase)",,active
WATS-186007768,186007768,"XBridge BEH C18 VanGuard Cartridge, 130Å, 3.5 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,3.5,,5.0,3.9,C18,,active
WATS-186007771,186007771,"XBridge BEH C18 VanGuard Cartridge, 130Å, 5 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,5.0,,5.0,3.9,C18,,active
WATS-186005303,186005303,"ACQUITY UPLC CSH C18 VanGuard Pre-column, 130Å, 1.7 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,1.7,,5.0,2.1,C18,,active
WATS-186003976,186003976,"ACQUITY UPLC HSS T3 VanGuard Pre-column, 100Å, 1.8 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,1.8,,5.0,2.1,T3,,active
WATS-186009373,186009373,"Atlantis Premier BEH C18 AX VanGuard FIT Cartridge, 1.7 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,1.7,,5.0,2.1,C18,,active
WATS-186007772,186007772,"XBridge BEH C18 XP VanGuard Cartridge, 130Å, 2.5 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,2.5,,5.0,2.1,C18,,active
WATS-186007769,186007769,"XBridge BEH C18 VanGuard Cartridge, 130Å, 3.5 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,3.5,,5.0,2.1,C18,,active
WATS-186007770,186007770,"XBridge BEH C18 VanGuard Cartridge, 130Å, 5 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,5.0,,5.0,2.1,C18,,active
WATS-186007773,186007773,"XBridge BEH C18 XP VanGuard Cartridge, 130Å, 2.5 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,2.5,,5.0,3.9,C18,,active
WATS-186005304,186005304,"ACQUITY UPLC CSH C18 VanGuard Pre-column, 130Å, 1.7 µm, 3.0 X 5 mm, 3/pk",Waters,Guard Column,1.7,,5.0,3.0,C18,,active
WATS-186003977,186003977,"ACQUITY UPLC HSS T3 VanGuard Pre-column, 100Å, 1.8 µm, 3.0 X 5 mm, 3/pk",Waters,Guard Column,1.8,,5.0,3.0,T3,,active
WATS-186009374,186009374,"Atlantis Premier BEH C18 AX VanGuard FIT Cartridge, 1.7 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,1.7,,5.0,3.9,C18,,active
WATS-186007774,186007774,"XBridge BEH C18 XP VanGuard Cartridge, 130Å, 3.5 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,3.5,,5.0,2.1,C18,,active
WATS-186007775,186007775,"XBridge BEH C18 XP VanGuard Cartridge, 130Å, 3.5 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,3.5,,5.0,3.9,C18,,active
WATS-186007776,186007776,"XBridge BEH C18 XP VanGuard Cartridge, 130Å, 5 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,5.0,,5.0,2.1,C18,,active
WATS-186007777,186007777,"XBridge BEH C18 XP VanGuard Cartridge, 130Å, 5 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,5.0,,5.0,3.9,C18,,active
WATS-186010383,186010383,"ACQUITY Premier BEH C18 VanGuard FIT Cartridge, 1.7 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,1.7,,5.0,2.1,C18,,active
WATS-186010408,186010408,"AccQ-Tag Ultra C18 VanGuard Cartridge, 2.5 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,2.5,,5.0,3.9,C18,,active
WATS-186010376,186010376,"XBridge Premier BEH C8 VanGuard FIT Cartridge, 2.5 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,2.5,,5.0,3.9,C8,,active
WATS-186010021,186010021,"ACQUITY Premier HSS C18 VanGuard FIT Cartridge, 1.8 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,1.8,,5.0,2.1,C18,,active
WATS-186010056,186010056,"XSelect Premier HSS PFP VanGuard FIT Cartridge, 2.5 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,2.5,,5.0,3.9,PFP,,active
WATS-186010049,186010049,"XSelect Premier HSS PFP VanGuard FIT Cartridge, 2.5 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,2.5,,5.0,2.1,PFP,,active
WATS-186010042,186010042,"ACQUITY Premier HSS PFP VanGuard FIT Cartridge, 1.8 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,1.8,,5.0,2.1,PFP,,active
WATS-186010035,186010035,"XSelect Premier HSS C18 VanGuard FIT Cartridge, 2.5 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,2.5,,5.0,3.9,C18,,active
WATS-186010397,186010397,"XBridge Premier BEH HILIC VanGuard FIT Cartridge, 2.5 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,2.5,,5.0,3.9,HILIC,,active
WATS-186010390,186010390,"XBridge Premier BEH HILIC VanGuard FIT Cartridge, 2.5 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,2.5,,5.0,2.1,HILIC,,active
WATS-186010369,186010369,"XBridge Premier BEH C8 VanGuard FIT Cartridge, 2.5 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,2.5,,5.0,2.1,C8,,active
WATS-186010362,186010362,"ACQUITY Premier BEH C8 VanGuard FIT Cartridge, 1.7 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,1.7,,5.0,2.1,C8,,active
WATS-186010355,186010355,"XBridge Premier BEH Phenyl VanGuard FIT Cartridge, 2.5 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,2.5,,5.0,3.9,Phenyl,,active
WATS-186010348,186010348,"XBridge Premier BEH Phenyl VanGuard FIT Cartridge, 2.5 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,2.5,,5.0,2.1,Phenyl,,active
WATS-186010341,186010341,"ACQUITY Premier BEH Phenyl VanGuard FIT Cartridge, 1.7 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,1.7,,5.0,2.1,Phenyl,,active
WATS-186010014,186010014,"Atlantis Premier BEH Z-HILIC VanGuard FIT Cartridge, 1.7 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,1.7,,5.0,3.9,HILIC,,active
WATS-186010005,186010005,"Atlantis Premier BEH Z-HILIC VanGuard FIT Cartridge, 1.7 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,1.7,,5.0,2.1,HILIC,,active
WATS-186010063,186010063,"XSelect Premier HSS T3 VanGuard FIT Cartridge, 2.5 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,2.5,,5.0,3.9,T3,,active
WATS-186010059,186010059,"XSelect Premier HSS T3 VanGuard FIT Cartridge, 2.5 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,2.5,,5.0,2.1,T3,,active
WATS-186010052,186010052,"ACQUITY Premier HSS T3 VanGuard FIT Cartridge, 1.8 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,1.8,,5.0,3.9,T3,,active
WATS-186010045,186010045,"XSelect Premier HSS C18 VanGuard FIT Cartridge, 2.5 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,2.5,,5.0,2.1,C18,,active
WATS-186010398,186010398,"XBridge Premier BEH HILIC VanGuard FIT Cartridge, 3.5 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,3.5,,5.0,3.9,HILIC,,active
WATS-186010391,186010391,"XBridge Premier BEH HILIC VanGuard FIT Cartridge, 3.5 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,3.5,,5.0,2.1,HILIC,,active
WATS-186010370,186010370,"XBridge Premier BEH C8 VanGuard FIT Cartridge, 3.5 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,3.5,,5.0,2.1,C8,,active
WATS-186010363,186010363,"ACQUITY Premier BEH C8 VanGuard FIT Cartridge, 1.7 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,1.7,,5.0,3.9,C8,,active
WATS-186010356,186010356,"XBridge Premier BEH Phenyl VanGuard FIT Cartridge, 3.5 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,3.5,,5.0,3.9,Phenyl,,active
WATS-186010349,186010349,"XBridge Premier BEH Phenyl VanGuard FIT Cartridge, 3.5 µm, 2.1 X 5 mm, 3/pk",Waters,Guard Column,3.5,,5.0,2.1,Phenyl,,active
WATS-186010342,186010342,"ACQUITY Premier BEH Phenyl VanGuard FIT Cartridge, 1.7 µm, 3.9 X 5 mm, 3/pk",Waters,Guard Column,1.7,,5.0,3.9,Phenyl,,active
WATS-186010015,186010015,"Atlantis Premier BEH Z-HILIC VanGuard FIT Cartridge, 1.7 µm, 3.0 X 5 mm, 3/pk",Waters,Guard Column,1.7,,5.0,3.0,HILIC,,active
WATS-186010006,186010006,"Atlantis Premier BEH Z-HILIC VanGuard FIT Cartridge, 1.7 µm, 3.0 X 5 mm, 3/pk",Waters,Guard Column,1.7,,5.0,3.0,HILIC,,active
