productId,partNumber,brand,name,description,descriptionQuality,specifications
DAIC-83337,83337,Daicel,83337,"CHIRALPAK® IC 10x20mm, 5 micron, Guard. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase, Semi-prep columns - Guards, Filters, Jacket, Other"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""20 mm""}"
DAIC-83335,83335,Daicel,83335,"CHIRALPAK® IC 10x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""250 mm""}"
DAIC-83345,83345,Daicel,83345,"CHIRALPAK® IC 20x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""20 mm"", ""Column Length"": ""250 mm""}"
DAIC-83394,83394,Daicel,83394,"CHIRALPAK® IC 2.1x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-83395,83395,Daicel,Page not found,,none,{}
DAIC-84311,84311,Daicel,84311,"CHIRALPAK® ID 4.0x10mm, 5 micron. Guard Cartridges (3) Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - Guards, Cartridges, Holders, Other, Column Accessories"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.0 mm"", ""Column Length"": ""10 mm""}"
DAIC-84324,84324,Daicel,84324,"CHIRALPAK® ID 4.6x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""150 mm""}"
DAIC-84325,84325,Daicel,84325,"CHIRALPAK® ID 4.6x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""250 mm""}"
DAIC-84337,84337,Daicel,84337,"CHIRALPAK® ID 10x20mm, 5 micron, Guard. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase, Semi-prep columns - Guards, Filters, Jacket, Other"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""20 mm""}"
DAIC-84335,84335,Daicel,84335,"CHIRALPAK® ID 10x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""250 mm""}"
DAIC-84345,84345,Daicel,84345,"CHIRALPAK® ID 20x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""20 mm"", ""Column Length"": ""250 mm""}"
DAIC-84394,84394,Daicel,84394,"CHIRALPAK® ID 2.1x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-84395,84395,Daicel,Page not found,,none,{}
DAIC-85311,85311,Daicel,85311,"CHIRALPAK® IE 4.0x10mm, 5 micron. Guard Cartridges (3) Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - Guards, Cartridges, Holders, Other, Column Accessories"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.0 mm"", ""Column Length"": ""10 mm""}"
DAIC-85324,85324,Daicel,85324,"CHIRALPAK® IE 4.6x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""150 mm""}"
DAIC-85325,85325,Daicel,85325,"CHIRALPAK® IE 4.6x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""250 mm""}"
DAIC-85337,85337,Daicel,85337,"CHIRALPAK® IE 10x20mm, 5 micron, Guard. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase, Semi-prep columns - Guards, Filters, Jacket, Other"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""20 mm""}"
DAIC-85335,85335,Daicel,85335,"CHIRALPAK® IE 10x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""250 mm""}"
DAIC-85345,85345,Daicel,85345,"CHIRALPAK® IE 20x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""20 mm"", ""Column Length"": ""250 mm""}"
DAIC-85394,85394,Daicel,85394,"CHIRALPAK® IE 2.1x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-85395,85395,Daicel,Page not found,,none,{}
DAIC-86311,86311,Daicel,86311,"CHIRALPAK® IF 4.0x10mm, 5 micron. Guard Cartridges (3) Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - Guards, Cartridges, Holders, Other, Column Accessories"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.0 mm"", ""Column Length"": ""10 mm""}"
DAIC-86324,86324,Daicel,86324,"CHIRALPAK® IF 4.6x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""150 mm""}"
DAIC-86325,86325,Daicel,86325,"CHIRALPAK® IF 4.6x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""250 mm""}"
DAIC-86337,86337,Daicel,86337,"CHIRALPAK® IF 10x20mm, 5 micron, Guard. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase, Semi-prep columns - Guards, Filters, Jacket, Other"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""20 mm""}"
DAIC-86335,86335,Daicel,86335,"CHIRALPAK® IF 10x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""250 mm""}"
DAIC-86345,86345,Daicel,86345,"CHIRALPAK® IF 20x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""20 mm"", ""Column Length"": ""250 mm""}"
DAIC-86394,86394,Daicel,86394,"CHIRALPAK® IF 2.1x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-86395,86395,Daicel,Page not found,,none,{}
DAIC-87311,87311,Daicel,87311,"CHIRALPAK® IG 4.0x10mm, 5 micron. Guard Cartridges (3) Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - Guards, Cartridges, Holders, Other, Column Accessories"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.0 mm"", ""Column Length"": ""10 mm""}"
DAIC-87324,87324,Daicel,87324,"CHIRALPAK® IG 4.6x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""150 mm""}"
DAIC-87325,87325,Daicel,87325,"CHIRALPAK® IG 4.6x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""250 mm""}"
DAIC-87337,87337,Daicel,87337,"CHIRALPAK® IG 10x20mm, 5 micron, Guard. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase, Semi-prep columns - Guards, Filters, Jacket, Other"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""20 mm""}"
DAIC-87335,87335,Daicel,87335,"CHIRALPAK® IG 10x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""250 mm""}"
DAIC-87345,87345,Daicel,87345,"CHIRALPAK® IG 20x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""20 mm"", ""Column Length"": ""250 mm""}"
DAIC-87394,87394,Daicel,87394,"CHIRALPAK® IG 2.1x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-87395,87395,Daicel,Page not found,,none,{}
DAIC-89311,89311,Daicel,89311,"CHIRALPAK® IH 4.0x10mm, 5 micron. Guard Cartridges (3) Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - Guards, Cartridges, Holders, Other, Column Accessories"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.0 mm"", ""Column Length"": ""10 mm""}"
DAIC-89324,89324,Daicel,89324,"CHIRALPAK® IH 4.6x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""150 mm""}"
DAIC-89325,89325,Daicel,89325,"CHIRALPAK® IH 4.6x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""250 mm""}"
DAIC-89337,89337,Daicel,89337,"CHIRALPAK® IH 10x20mm, 5 micron, Guard. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase, Semi-prep columns - Guards, Filters, Jacket, Other"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""20 mm""}"
DAIC-89335,89335,Daicel,89335,"CHIRALPAK® IH 10x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""250 mm""}"
DAIC-89345,89345,Daicel,89345,"CHIRALPAK® IH 20x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""20 mm"", ""Column Length"": ""250 mm""}"
DAIC-89394,89394,Daicel,89394,"CHIRALPAK® IH 2.1x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-89395,89395,Daicel,Page not found,,none,{}
DAIC-90311,90311,Daicel,90311,"CHIRALPAK® IJ 4.0x10mm, 5 micron. Guard Cartridges (3) Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - Guards, Cartridges, Holders, Other, Column Accessories"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.0 mm"", ""Column Length"": ""10 mm""}"
DAIC-90324,90324,Daicel,90324,"CHIRALPAK® IJ 4.6x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""150 mm""}"
DAIC-90325,90325,Daicel,90325,"CHIRALPAK® IJ 4.6x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""250 mm""}"
DAIC-90337,90337,Daicel,90337,"CHIRALPAK® IJ 10x20mm, 5 micron, Guard. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase, Semi-prep columns - Guards, Filters, Jacket, Other"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""20 mm""}"
DAIC-90335,90335,Daicel,90335,"CHIRALPAK® IJ 10x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""250 mm""}"
DAIC-90345,90345,Daicel,90345,"CHIRALPAK® IJ 20x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""20 mm"", ""Column Length"": ""250 mm""}"
DAIC-90394,90394,Daicel,90394,"CHIRALPAK® IJ 2.1x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-90395,90395,Daicel,Page not found,,none,{}
DAIC-91311,91311,Daicel,91311,"CHIRALPAK® IK 4.0x10mm, 5 micron. Guard Cartridges (3) Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - Guards, Cartridges, Holders, Other, Column Accessories"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.0 mm"", ""Column Length"": ""10 mm""}"
DAIC-91324,91324,Daicel,91324,"CHIRALPAK® IK 4.6x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""150 mm""}"
DAIC-91325,91325,Daicel,91325,"CHIRALPAK® IK 4.6x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""250 mm""}"
DAIC-91337,91337,Daicel,91337,"CHIRALPAK® IK 10x20mm, 5 micron, Guard. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase, Semi-prep columns - Guards, Filters, Jacket, Other"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""20 mm""}"
DAIC-91335,91335,Daicel,91335,"CHIRALPAK® IK 10x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""250 mm""}"
DAIC-91345,91345,Daicel,91345,"CHIRALPAK® IK 20x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""20 mm"", ""Column Length"": ""250 mm""}"
DAIC-91394,91394,Daicel,91394,"CHIRALPAK® IK 2.1x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-91395,91395,Daicel,Page not found,,none,{}
DAIC-92311,92311,Daicel,92311,"CHIRALPAK® IM 4.0x10mm, 5 micron. Guard Cartridges (3) Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - Guards, Cartridges, Holders, Other, Column Accessories"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.0 mm"", ""Column Length"": ""10 mm""}"
DAIC-92324,92324,Daicel,92324,"CHIRALPAK® IM 4.6x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""150 mm""}"
DAIC-92325,92325,Daicel,92325,"CHIRALPAK® IM 4.6x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""250 mm""}"
DAIC-92337,92337,Daicel,92337,"CHIRALPAK® IM 10x20mm, 5 micron, Guard. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase, Semi-prep columns - Guards, Filters, Jacket, Other"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""20 mm""}"
